YEAR,MO,DY,HR,WS10M,WD10M,RH2M,T2M
2023,6,28,1,3.43,137.8,96.38,21.63
2023,6,28,2,3.33,138.7,96.46,21.46
2023,6,28,3,3.29,138.6,96.25,21.35
2023,6,28,4,3.16,137.1,96.07,21.23
2023,6,28,5,3.09,134.9,95.92,21.18
2023,6,28,6,3.29,134.1,94.93,21.62
2023,6,28,7,4.19,133.3,91.61,22.9
2023,6,28,8,4.33,128.9,86.64,24.16
2023,6,28,9,3.88,122.5,80.49,25.46
2023,6,28,10,3.21,119.1,75.99,26.51
2023,6,28,11,2.57,121.7,73.72,27.11
2023,6,28,12,2.16,132.6,72.65,27.5
2023,6,28,13,2.12,149.5,72.74,27.62
2023,6,28,14,2.65,162.9,74.99,27.16
2023,6,28,15,3.2,166.1,79.84,26.06
2023,6,28,16,3.48,163.6,85.99,24.9
2023,6,28,17,3.34,159.7,90.97,23.79
2023,6,28,18,3.33,154.7,93.87,23.13
2023,6,28,19,3.47,148.9,94.3,22.86
2023,6,28,20,3.58,143.1,95.37,22.62
2023,6,28,21,3.44,140.3,95.4,22.42
2023,6,28,22,3.53,140.4,95.9,22.2
2023,6,28,23,3.73,141.3,96.26,22
2023,6,29,0,3.87,143.7,96.14,21.87
2023,6,29,1,3.91,147.3,96.4,21.69
2023,6,29,2,4.07,149.9,96.3,21.6
2023,6,29,3,3.95,151.6,96.41,21.52
2023,6,29,4,3.54,153.5,96.61,21.46
2023,6,29,5,3.36,155,96.78,21.41
2023,6,29,6,3.68,155.1,96.34,21.62
2023,6,29,7,4.42,153.6,94.71,22.38
2023,6,29,8,5.08,147,90.73,23.38
2023,6,29,9,5.17,140.2,84.07,24.72
2023,6,29,10,4.9,136.9,78.48,26.05
2023,6,29,11,4.56,136.3,75.09,27.07
2023,6,29,12,4.17,138.2,73.36,27.65
2023,6,29,13,3.82,142.8,73.26,27.74
2023,6,29,14,3.58,149.3,75.3,27.25
2023,6,29,15,3.5,156.1,78.94,26.47
2023,6,29,16,3.47,161,84.93,25.33
2023,6,29,17,3.24,163,91.63,24.04
2023,6,29,18,3.27,161.3,95.24,23.31
2023,6,29,19,3.15,158,95.89,23.05
2023,6,29,20,3.07,154.9,96.25,22.87
2023,6,29,21,3.06,151.9,96.44,22.74
2023,6,29,22,3.14,149.3,96.37,22.65
2023,6,29,23,3.16,147.9,96.29,22.52
2023,6,30,0,3.22,147.7,96.17,22.4
2023,6,30,1,3.16,148.5,96.03,22.3
2023,6,30,2,3.26,148.2,95.84,22.2
2023,6,30,3,3.49,146,96.15,22.04
2023,6,30,4,3.2,142.9,96.38,21.89
2023,6,30,5,2.79,139.8,96.52,21.74
2023,6,30,6,2.92,135.4,95.51,21.96
2023,6,30,7,4.05,131.6,91.43,22.97
2023,6,30,8,4.44,125.4,84.65,24.42
2023,6,30,9,3.93,117.4,76.96,25.9
2023,6,30,10,3.23,112.8,72.61,27.02
2023,6,30,11,2.73,113.6,70.36,27.78
2023,6,30,12,2.22,118.5,69.52,28.1
2023,6,30,13,1.84,129.9,69.94,28.1
2023,6,30,14,1.78,145.1,72.15,27.59
2023,6,30,15,1.88,154.5,76.61,26.73
2023,6,30,16,1.93,160,83.19,25.65
2023,6,30,17,1.6,160.3,90.61,24.29
2023,6,30,18,1.59,153.9,94.53,23.45
2023,6,30,19,1.61,145.6,95.24,23.11
2023,6,30,20,1.72,139.7,95.1,22.9
2023,6,30,21,1.9,137.3,94.64,22.74
2023,6,30,22,2.1,135.2,95.49,22.48
2023,6,30,23,2.37,132.1,95.96,22.29
2023,7,1,0,2.62,129.9,96.48,22.05
2023,7,1,1,2.74,128.9,96.57,21.85
2023,7,1,2,2.88,129.2,96.61,21.66
2023,7,1,3,2.9,129.4,96.6,21.46
2023,7,1,4,2.73,129.1,96.8,21.18
2023,7,1,5,2.55,128,96.89,20.95
2023,7,1,6,2.71,126.2,95.2,21.47
2023,7,1,7,3.43,124.9,90.73,22.83
2023,7,1,8,3.37,120.9,83.12,24.45
2023,7,1,9,3,118.3,76.19,25.93
2023,7,1,10,2.67,120.6,72.21,27.01
2023,7,1,11,2.42,127.8,69.83,27.75
2023,7,1,12,2.31,137.5,68.55,28.25
2023,7,1,13,2.35,146.6,68.58,28.32
2023,7,1,14,2.39,152,69.8,28.01
2023,7,1,15,2.51,155,74.2,27.09
2023,7,1,16,2.64,154.7,80.99,25.97
2023,7,1,17,2.27,150.2,89.09,24.46
2023,7,1,18,2.12,142.3,93.72,23.52
2023,7,1,19,2.02,134.2,94.69,23.13
2023,7,1,20,2.01,126.3,95.18,22.87
2023,7,1,21,1.9,119.9,95.5,22.64
2023,7,1,22,1.88,117.2,95.62,22.5
2023,7,1,23,1.95,117.9,95.67,22.36
2023,7,2,0,2.03,119.2,95.61,22.25
2023,7,2,1,2.21,120.4,95.52,22.13
2023,7,2,2,2.35,121.8,95.72,21.97
2023,7,2,3,2.41,124,95.79,21.81
2023,7,2,4,2.41,126.4,95.88,21.64
2023,7,2,5,2.33,128.5,95.75,21.52
2023,7,2,6,2.46,130.2,95.03,21.88
2023,7,2,7,3.25,130.8,90.11,23.07
2023,7,2,8,3.32,129.7,84.53,24.32
2023,7,2,9,3.12,130.1,79.36,25.54
2023,7,2,10,2.87,131.7,74.97,26.79
2023,7,2,11,2.57,136.1,72.02,27.65
2023,7,2,12,2.3,141.5,70.43,28
2023,7,2,13,2.18,147.8,70.71,27.92
2023,7,2,14,2.11,155,72.99,27.45
2023,7,2,15,2.1,158.8,76.88,26.65
2023,7,2,16,2.02,156.6,82.27,25.63
2023,7,2,17,1.43,150.2,89.96,24.26
2023,7,2,18,1.3,142.5,94.27,23.4
2023,7,2,19,1.29,135.9,95.34,23.02
2023,7,2,20,1.37,134.4,95.75,22.79
2023,7,2,21,1.56,136.3,95.83,22.62
2023,7,2,22,1.91,141.6,95.99,22.44
2023,7,2,23,2.33,145.8,96.42,22.24
2023,7,3,0,2.7,149.5,96.56,22.09
2023,7,3,1,3.05,152.7,96.52,21.94
2023,7,3,2,3.29,154.6,96.48,21.77
2023,7,3,3,3.41,155.6,96.47,21.63
2023,7,3,4,3.31,154.4,96.49,21.5
2023,7,3,5,3.03,153.4,96.64,21.35
2023,7,3,6,3.19,153.2,95.76,21.65
2023,7,3,7,4.01,150.9,91.95,22.84
2023,7,3,8,4.03,145,86.36,24.19
2023,7,3,9,3.42,141.1,80.97,25.46
2023,7,3,10,2.85,143.4,76.99,26.6
2023,7,3,11,2.57,151.6,74.36,27.36
2023,7,3,12,2.55,159.1,73.34,27.59
2023,7,3,13,2.56,164.6,73.19,27.49
2023,7,3,14,2.54,171.2,74.51,27.05
2023,7,3,15,2.69,177.4,79.08,26.03
2023,7,3,16,2.9,177.4,85.69,24.74
2023,7,3,17,2.82,174.7,91.78,23.49
2023,7,3,18,2.8,168.7,94.79,22.88
2023,7,3,19,2.79,163.1,95.16,22.6
2023,7,3,20,2.72,156.8,94.93,22.41
2023,7,3,21,2.61,150.9,94.89,22.22
2023,7,3,22,2.6,144.2,95.31,22.05
2023,7,3,23,2.52,139.3,95.58,21.86
2023,7,4,0,2.39,136.4,96.06,21.64
2023,7,4,1,2.28,134.6,96.52,21.44
2023,7,4,2,2.22,133.5,96.95,21.25
2023,7,4,3,2.24,132.3,97.28,21.06
2023,7,4,4,2.19,130.2,97.41,20.92
2023,7,4,5,2.12,128.5,97.43,20.79
2023,7,4,6,2.37,128.3,95.95,21.27
2023,7,4,7,2.96,126.5,91.1,22.61
2023,7,4,8,2.58,123.6,84.79,24.15
2023,7,4,9,1.82,124.5,78.81,25.55
2023,7,4,10,1.22,135.7,74.8,26.68
2023,7,4,11,0.94,160,72.36,27.38
2023,7,4,12,0.95,181.8,70.9,27.87
2023,7,4,13,1.07,194.6,70.48,27.94
2023,7,4,14,1.28,197.7,71.69,27.55
2023,7,4,15,1.74,194.7,75.48,26.67
2023,7,4,16,2.29,186.8,82.99,25.19
2023,7,4,17,2.35,177.3,90.62,23.7
2023,7,4,18,2.25,166.1,94.14,22.97
2023,7,4,19,2.21,155.6,94.35,22.72
2023,7,4,20,2.22,147.7,94.75,22.49
2023,7,4,21,2.27,142.5,95.56,22.21
2023,7,4,22,2.38,139.3,95.99,21.97
2023,7,4,23,2.46,137.8,96.39,21.73
2023,7,5,0,2.49,138.4,96.7,21.51
2023,7,5,1,2.48,139.9,96.89,21.3
2023,7,5,2,2.52,141.4,97.04,21.1
2023,7,5,3,2.59,140.2,97.25,20.93
2023,7,5,4,2.63,137.6,97.53,20.73
2023,7,5,5,2.61,135.2,97.94,20.5
2023,7,5,6,3.06,131.8,95.98,21.08
2023,7,5,7,3.94,127.7,90.42,22.73
2023,7,5,8,3.76,119.1,83.12,24.55
2023,7,5,9,2.88,109.4,76.15,26.21
2023,7,5,10,1.9,103.4,71.8,27.39
2023,7,5,11,1.06,104.7,69.72,28.06
2023,7,5,12,0.46,117.1,69.29,28.26
2023,7,5,13,0.17,173.3,69.14,28.43
2023,7,5,14,0.26,220.4,70.39,28.15
2023,7,5,15,0.48,203.4,75.18,27.21
2023,7,5,16,0.71,184,82.61,26.05
2023,7,5,17,0.81,171.5,89.47,24.77
2023,7,5,18,0.84,163.5,94.7,23.8
2023,7,5,19,0.88,152.8,95.73,23.39
2023,7,5,20,0.95,140.1,95.93,23.14
2023,7,5,21,1.17,131.2,95.68,22.93
2023,7,5,22,1.47,124.8,95.97,22.72
2023,7,5,23,1.69,120.2,96.45,22.46
2023,7,6,0,1.72,116.3,96.54,22.22
2023,7,6,1,1.65,115.2,96.38,22.02
2023,7,6,2,1.58,117.5,96.49,21.84
2023,7,6,3,1.58,121.3,96.61,21.71
2023,7,6,4,1.51,122,96.59,21.59
2023,7,6,5,1.37,122.2,96.42,21.52
2023,7,6,6,1.38,122.5,96.12,22.1
2023,7,6,7,1.86,116.2,91.34,23.61
2023,7,6,8,1.76,111.6,85.29,25.04
2023,7,6,9,1.3,114,79.01,26.41
2023,7,6,10,0.86,129.8,74.56,27.43
2023,7,6,11,0.73,171.3,72.17,27.97
2023,7,6,12,1.26,198.4,71.22,28.26
2023,7,6,13,2.11,201.4,75.38,27.36
2023,7,6,14,2.67,198.4,81.09,26.25
2023,7,6,15,2.9,190.7,86.12,25.23
2023,7,6,16,3.07,181.7,91.03,24.32
2023,7,6,17,2.88,175.2,94.68,23.63
2023,7,6,18,2.7,172.8,96.19,23.29
2023,7,6,19,2.76,172.5,96.71,23.15
2023,7,6,20,2.79,172,97.09,23.04
2023,7,6,21,2.73,169.9,97.26,22.96
2023,7,6,22,2.69,166.5,97.48,22.84
2023,7,6,23,2.81,162.6,97.51,22.74
2023,7,7,0,2.99,159.3,97.43,22.68
2023,7,7,1,3.21,155.7,97.3,22.6
2023,7,7,2,3.39,153.2,97.42,22.49
2023,7,7,3,3.45,150.8,97.39,22.43
2023,7,7,4,3.26,149.3,97.44,22.38
2023,7,7,5,3.06,147.4,97.4,22.34
2023,7,7,6,2.94,144.1,97.21,22.46
2023,7,7,7,3.36,140.4,95.61,23.02
2023,7,7,8,3.83,137,92.43,23.69
2023,7,7,9,3.77,135.5,87.44,24.56
2023,7,7,10,3.47,137.2,82.23,25.62
2023,7,7,11,3.21,140.8,77.92,26.62
2023,7,7,12,2.95,145.2,75.79,27.15
2023,7,7,13,2.75,150.2,76.63,27.04
2023,7,7,14,2.49,151,81.04,26.12
2023,7,7,15,2.14,148.8,86.14,25.12
2023,7,7,16,2.13,144.4,91.46,24.15
2023,7,7,17,2.01,142.9,95.72,23.41
2023,7,7,18,1.89,139.9,97.14,23.14
2023,7,7,19,1.96,136,97.33,23.02
2023,7,7,20,2.13,133.3,97.24,22.88
2023,7,7,21,2.22,131.4,97.17,22.75
2023,7,7,22,2.19,128.3,97.12,22.64
2023,7,7,23,2.29,124.7,96.93,22.52
2023,7,8,0,2.36,122.2,97,22.35
2023,7,8,1,2.42,123.7,97,22.19
2023,7,8,2,2.56,127,97.05,22.03
2023,7,8,3,2.76,130.2,97.01,21.9
2023,7,8,4,2.86,131.5,97.03,21.79
2023,7,8,5,2.79,129.2,97.13,21.66
2023,7,8,6,2.99,125.2,96.55,21.96
2023,7,8,7,3.95,119.6,93.39,23.16
2023,7,8,8,4.4,114.2,87.89,24.45
2023,7,8,9,4.19,111.5,82.43,25.59
2023,7,8,10,3.81,112.2,78.74,26.48
2023,7,8,11,3.41,116.3,76.36,27.15
2023,7,8,12,3.07,122.5,75.85,27.36
2023,7,8,13,2.81,128.2,79.13,26.81
2023,7,8,14,2.61,132.4,83.75,26
2023,7,8,15,2.51,132.7,88.41,25.2
2023,7,8,16,2.24,132.8,93.64,24.29
2023,7,8,17,1.99,134.2,96.45,23.75
2023,7,8,18,1.98,128,97.1,23.56
2023,7,8,19,1.94,117,97.23,23.4
2023,7,8,20,1.97,105.9,97.28,23.18
2023,7,8,21,1.9,96.6,97.48,22.91
2023,7,8,22,1.73,87.4,97.55,22.67
2023,7,8,23,1.66,86.6,97.34,22.27
2023,7,9,0,1.52,103.7,97.26,21.96
2023,7,9,1,1.6,120.1,97.79,21.6
2023,7,9,2,1.68,128.7,97.99,21.49
2023,7,9,3,1.81,132.3,98.02,21.47
2023,7,9,4,1.92,131.8,98.08,21.45
2023,7,9,5,1.97,129,98.06,21.36
2023,7,9,6,2.31,123.9,97.09,21.87
2023,7,9,7,3.18,115.7,94.41,23.05
2023,7,9,8,3.83,104.7,88.48,24.5
2023,7,9,9,3.88,97.4,80.76,25.98
2023,7,9,10,3.51,95.9,74.83,27.18
2023,7,9,11,2.99,98.3,71.79,27.99
2023,7,9,12,2.47,103.1,70.62,28.43
2023,7,9,13,2.04,110.9,71.05,28.36
2023,7,9,14,1.76,125.5,72.92,27.98
2023,7,9,15,1.78,140.9,78.06,26.91
2023,7,9,16,1.7,145.6,85.54,25.65
2023,7,9,17,1.13,135,92.92,24.43
2023,7,9,18,0.76,107.7,96.55,23.84
2023,7,9,19,0.86,69.7,97.1,23.61
2023,7,9,20,1.09,45,97.34,23.33
2023,7,9,21,1.56,32.7,97.31,22.99
2023,7,9,22,1.92,31.1,96.85,22.71
2023,7,9,23,1.87,33.4,97.06,22.3
2023,7,10,0,1.51,39.9,97.2,21.77
2023,7,10,1,1.33,54.8,96.53,21.45
2023,7,10,2,1.47,87.3,96.02,21.32
2023,7,10,3,1.83,111.1,97.02,21
2023,7,10,4,2.08,120.3,97.47,20.96
2023,7,10,5,2.19,125.4,97.77,20.99
2023,7,10,6,2.36,125.5,97.08,21.8
2023,7,10,7,2.89,121.7,93.92,23.24
2023,7,10,8,2.99,109.8,87.74,24.71
2023,7,10,9,2.67,102.8,79.72,26.17
2023,7,10,10,2.24,96.4,72.74,27.46
2023,7,10,11,1.77,88.1,68.97,28.26
2023,7,10,12,1.32,77.3,67.03,28.62
2023,7,10,13,1,64.5,66.96,28.58
2023,7,10,14,0.77,51.3,68.24,28.15
2023,7,10,15,0.52,47.4,70.46,27.65
2023,7,10,16,0.25,85.4,77.96,26.53
2023,7,10,17,0.32,98.9,84.78,25.17
2023,7,10,18,0.44,110.1,90.22,24.2
2023,7,10,19,0.67,102,93.32,23.68
2023,7,10,20,0.96,94.8,94.44,23.18
2023,7,10,21,1.19,85.7,95.87,22.73
2023,7,10,22,1.28,79.7,96.59,22.36
2023,7,10,23,1.29,75.6,96.94,22.02
2023,7,11,0,1.28,74.5,97,21.76
2023,7,11,1,1.25,78,97.14,21.52
2023,7,11,2,1.2,89,97.17,21.33
2023,7,11,3,1.26,106.6,97.46,21.11
2023,7,11,4,1.41,113.8,98.03,20.86
2023,7,11,5,1.56,115.4,98.3,20.66
2023,7,11,6,1.9,119.3,97.04,21.33
2023,7,11,7,2.81,119.7,92.27,22.95
2023,7,11,8,3.12,115.8,85.53,24.56
2023,7,11,9,2.88,112.7,78.34,26.09
2023,7,11,10,2.32,110.7,73.81,27.23
2023,7,11,11,1.69,108.6,71.38,27.89
2023,7,11,12,1.05,105.5,69.65,28.32
2023,7,11,13,0.47,108.4,68.6,28.47
2023,7,11,14,0.45,178.7,69.53,28.2
2023,7,11,15,0.98,199,74.01,27.23
2023,7,11,16,1.33,188.7,81.53,25.95
2023,7,11,17,1.13,177.5,89.85,24.55
2023,7,11,18,0.91,166.7,94.56,23.69
2023,7,11,19,0.83,135,95.63,23.36
2023,7,11,20,0.93,109.4,96.33,23.12
2023,7,11,21,1.18,95.9,96.39,22.94
2023,7,11,22,1.47,93.5,96.53,22.76
2023,7,11,23,1.65,94.5,96.87,22.56
2023,7,12,0,1.77,97.5,97.01,22.34
2023,7,12,1,1.92,101.1,96.56,22.12
2023,7,12,2,1.97,106.5,95.94,21.86
2023,7,12,3,2.1,111.8,96.01,21.36
2023,7,12,4,2.22,117,96.56,20.78
2023,7,12,5,2.36,120.3,97.01,20.24
2023,7,12,6,2.69,119.6,94.97,20.7
2023,7,12,7,3.63,117.8,88.48,22.33
2023,7,12,8,3.86,117.2,80.26,23.98
2023,7,12,9,3.63,119.7,71.97,25.61
2023,7,12,10,3.21,124.3,66.8,26.85
2023,7,12,11,2.93,129.3,63.37,27.77
2023,7,12,12,2.74,133.1,61.94,28.28
2023,7,12,13,2.51,136.1,62.08,28.4
2023,7,12,14,2.33,140.9,63.64,28.13
2023,7,12,15,2.39,147.6,67.52,27.41
2023,7,12,16,2.53,155.5,74.34,26.15
2023,7,12,17,2.39,157.6,86.21,24.09
2023,7,12,18,2.53,148.8,91.4,22.91
2023,7,12,19,2.57,138,92.29,22.48
2023,7,12,20,2.29,130.6,93.5,21.96
2023,7,12,21,2.22,125.3,93.88,21.72
2023,7,12,22,2.35,123.2,94.88,21.44
2023,7,12,23,2.58,122.8,95.18,21.13
2023,7,13,0,2.59,124.3,95.72,20.75
2023,7,13,1,2.57,127.9,95.89,20.38
2023,7,13,2,2.69,131.2,95.63,20.1
2023,7,13,3,2.82,133.7,95.94,19.8
2023,7,13,4,2.86,134,96.52,19.6
2023,7,13,5,2.79,133.7,97.42,19.41
2023,7,13,6,3.14,131.6,94.31,20.25
2023,7,13,7,4.23,128.1,86.73,22.23
2023,7,13,8,4.17,122.8,80.16,23.97
2023,7,13,9,3.57,118.8,74.91,25.33
2023,7,13,10,3.12,117.7,70.55,26.45
2023,7,13,11,2.85,117.4,67.63,27.24
2023,7,13,12,2.57,114.6,66.55,27.67
2023,7,13,13,2.27,116.1,66.65,27.93
2023,7,13,14,2.16,121.2,67.85,27.85
2023,7,13,15,2.06,127.3,70.81,27.27
2023,7,13,16,1.82,144.8,78.03,26.09
2023,7,13,17,1.48,160.7,88.2,24.42
2023,7,13,18,1.49,166.1,93.6,23.39
2023,7,13,19,1.48,163.2,95.18,23.01
2023,7,13,20,1.44,159.3,95.74,22.72
2023,7,13,21,1.48,154.3,96.01,22.48
2023,7,13,22,1.71,143.8,95.72,22.36
2023,7,13,23,2.04,135.6,96.26,22.18
2023,7,14,0,2.17,133.7,97.19,21.94
2023,7,14,1,2.16,134.3,97.71,21.7
2023,7,14,2,2.23,136.1,98.12,21.48
2023,7,14,3,2.31,138.9,98.61,21.26
2023,7,14,4,2.33,145.1,99.17,21.05
2023,7,14,5,2.42,151.1,99.44,20.98
2023,7,14,6,3.39,151.6,97.27,21.8
2023,7,14,7,4.78,150.2,93.01,23.15
2023,7,14,8,5.5,147.8,87.27,24.45
2023,7,14,9,5.68,147.7,81.45,25.71
2023,7,14,10,5.67,147.1,77.67,26.55
2023,7,14,11,5.49,146.9,75.31,27.09
2023,7,14,12,5.2,147.4,74.95,27.13
2023,7,14,13,4.91,148.7,76.29,26.7
2023,7,14,14,4.8,151.1,78.82,26.07
2023,7,14,15,4.7,152.2,82.53,25.2
2023,7,14,16,4.54,152.2,87.46,24.25
2023,7,14,17,4.05,151,92.18,23.3
2023,7,14,18,3.62,148.3,95.19,22.78
2023,7,14,19,3.51,143.9,95.15,22.63
2023,7,14,20,3.43,139,95.63,22.46
2023,7,14,21,3.25,134.8,96.49,22.25
2023,7,14,22,3.16,133.1,96.82,22.03
2023,7,14,23,3.14,134.2,97.02,21.85
2023,7,15,0,3.1,135.9,97.18,21.69
2023,7,15,1,3.01,139.9,97.26,21.54
2023,7,15,2,3.09,144.4,97.29,21.41
2023,7,15,3,3.29,146.8,97.16,21.32
2023,7,15,4,3.18,146.2,97.18,21.18
2023,7,15,5,3,143.8,97.21,21.07
2023,7,15,6,3.22,141.4,96.19,21.49
2023,7,15,7,3.87,136.6,92.41,22.68
2023,7,15,8,3.65,126.4,85.29,24.22
2023,7,15,9,2.78,119.1,77.92,25.87
2023,7,15,10,2.02,121.4,74.2,27.05
2023,7,15,11,1.63,137.2,72.73,27.64
2023,7,15,12,1.72,153.4,72.47,27.81
2023,7,15,13,2,162.2,72.67,27.73
2023,7,15,14,2.22,168,75.79,27
2023,7,15,15,2.39,169.6,81.13,25.89
2023,7,15,16,2.47,167.1,86.46,24.83
2023,7,15,17,2.2,161.5,92.18,23.77
2023,7,15,18,2.2,152,95.28,23.15
2023,7,15,19,2.31,144.5,95.61,22.95
2023,7,15,20,2.46,139.1,95.45,22.82
2023,7,15,21,2.63,135.3,95.3,22.69
2023,7,15,22,2.8,132.1,95.63,22.51
2023,7,15,23,2.73,128.5,96.36,22.23
2023,7,16,0,2.69,126.8,96.87,21.95
2023,7,16,1,2.54,128.1,97.26,21.71
2023,7,16,2,2.5,130.1,97.84,21.45
2023,7,16,3,2.55,132.8,98.33,21.19
2023,7,16,4,2.57,133.4,98.85,20.96
2023,7,16,5,2.53,133.1,99.08,20.79
2023,7,16,6,3.02,132.5,96.87,21.37
2023,7,16,7,3.89,129.6,91.11,22.77
2023,7,16,8,4.03,125,84.1,24.37
2023,7,16,9,3.72,124.2,77.75,25.91
2023,7,16,10,3.31,127.9,73.67,26.99
2023,7,16,11,2.93,133.6,70.78,27.72
2023,7,16,12,2.65,139.3,69.13,28.03
2023,7,16,13,2.49,144.5,68.92,27.97
2023,7,16,14,2.53,148.1,69.82,27.62
2023,7,16,15,2.77,151.8,72.86,26.87
2023,7,16,16,3,154.5,78.96,25.75
2023,7,16,17,2.66,154.6,87.26,24.11
2023,7,16,18,2.59,150.4,91.5,23.18
2023,7,16,19,2.58,143.8,91.89,22.92
2023,7,16,20,2.56,137.5,92.97,22.67
2023,7,16,21,2.53,132.8,93.69,22.41
2023,7,16,22,2.59,132.2,95.04,22.02
2023,7,16,23,2.81,135.3,96.15,21.7
2023,7,17,0,3.03,137.9,97.07,21.35
2023,7,17,1,3.18,137.4,97.32,21.08
2023,7,17,2,3.28,136.9,97.32,20.84
2023,7,17,3,3.32,135.6,97.32,20.6
2023,7,17,4,3.22,131.4,97.45,20.35
2023,7,17,5,3.17,128.7,97.57,20.09
2023,7,17,6,3.61,126.9,96.2,20.63
2023,7,17,7,4.5,125,92.37,22.08
2023,7,17,8,4.75,120.3,84.23,23.86
2023,7,17,9,3.98,116.4,75.77,25.59
2023,7,17,10,3.26,113.9,70.77,26.83
2023,7,17,11,2.8,117.5,67.69,27.62
2023,7,17,12,2.52,125.5,66.04,28.05
2023,7,17,13,2.33,133.1,65.2,28.14
2023,7,17,14,2.24,138.6,65.64,27.9
2023,7,17,15,2.36,145,68.61,27.14
2023,7,17,16,2.4,150,75,25.97
2023,7,17,17,1.83,149.8,86.67,23.93
2023,7,17,18,1.59,141.9,92.58,22.49
2023,7,17,19,1.49,124.3,94.68,21.8
2023,7,17,20,1.46,105.9,96.32,21.32
2023,7,17,21,1.45,92,96.93,21.02
2023,7,17,22,1.44,89.2,96.97,20.84
2023,7,17,23,1.44,95.2,96.43,20.66
2023,7,18,0,1.53,105.1,97.77,20.22
2023,7,18,1,1.75,111.1,98.69,19.67
2023,7,18,2,1.97,113.3,99.58,19.08
2023,7,18,3,2.16,114.1,99.67,18.62
2023,7,18,4,2.27,115.5,99.86,18.17
2023,7,18,5,2.38,115.6,100,17.84
2023,7,18,6,2.47,114.4,95.59,18.96
2023,7,18,7,3.36,114.3,85.71,21.53
2023,7,18,8,3.4,111.6,77.44,23.71
2023,7,18,9,3.11,110.1,70.91,25.4
2023,7,18,10,2.7,111.5,66.41,26.6
2023,7,18,11,2.32,114.5,63.58,27.44
2023,7,18,12,2.04,115.6,61.87,27.96
2023,7,18,13,1.78,115,61.21,28.11
2023,7,18,14,1.6,116.4,62,27.88
2023,7,18,15,1.58,122.6,64.88,27.21
2023,7,18,16,1.55,133.7,72.6,26.03
2023,7,18,17,1.44,136.4,84.76,23.91
2023,7,18,18,1.55,136.3,89.21,22.39
2023,7,18,19,1.69,130.9,91.51,21.78
2023,7,18,20,1.83,128.1,94.27,21.19
2023,7,18,21,2.01,127.1,97.21,20.59
2023,7,18,22,2.2,124.6,99.44,20.15
2023,7,18,23,2.38,123.4,100,19.77
2023,7,19,0,2.6,123.9,100,19.37
2023,7,19,1,2.76,125.4,100,18.94
2023,7,19,2,2.83,127.2,100,18.53
2023,7,19,3,2.93,128.2,100,18.36
2023,7,19,4,3.02,130.3,100,18.48
2023,7,19,5,3.04,132.6,100,18.52
2023,7,19,6,3.46,131.7,96.08,19.64
2023,7,19,7,4.62,130.4,87.12,21.81
2023,7,19,8,4.91,125.2,79.58,23.56
2023,7,19,9,4.59,122.7,73.5,24.97
2023,7,19,10,4.37,122.2,68.5,26.17
2023,7,19,11,4.27,123.4,65.37,27.04
2023,7,19,12,4.25,124.5,63.71,27.53
2023,7,19,13,4.27,124.9,63.48,27.6
2023,7,19,14,4.26,125.1,64.4,27.31
2023,7,19,15,4.16,126.6,67.27,26.59
2023,7,19,16,3.8,130.4,72.47,25.55
2023,7,19,17,2.95,133.2,83.65,23.53
2023,7,19,18,2.78,132.8,88.99,22.19
2023,7,19,19,2.88,130.5,91.83,21.49
2023,7,19,20,2.85,128.7,94.87,20.72
2023,7,19,21,2.81,127.5,96.49,20.14
2023,7,19,22,2.91,128.2,96.91,19.7
2023,7,19,23,3.06,129,97.74,19.26
2023,7,20,0,3.18,129.5,99.35,18.81
2023,7,20,1,3.32,129.6,100,18.58
2023,7,20,2,3.36,128.8,100,18.49
2023,7,20,3,3.35,128.3,100,18.44
2023,7,20,4,3.25,126.4,100,18.39
2023,7,20,5,3.14,123.8,100,18.35
2023,7,20,6,3.44,121.7,95.7,19.41
2023,7,20,7,4.47,121.8,87.33,21.44
2023,7,20,8,4.79,119.7,79.41,23.1
2023,7,20,9,4.23,117.6,71.82,24.59
2023,7,20,10,3.27,117.5,64.82,25.96
2023,7,20,11,2.5,123.2,61.38,26.9
2023,7,20,12,2.05,133.4,60.15,27.41
2023,7,20,13,1.88,145.6,60.04,27.57
2023,7,20,14,1.86,156.9,61.01,27.37
2023,7,20,15,2.09,165.3,64.26,26.7
2023,7,20,16,2.32,166.6,70.32,25.56
2023,7,20,17,2,163.5,83.51,23.34
2023,7,20,18,1.99,153.7,88.56,22.03
2023,7,20,19,2.05,141.7,90.57,21.54
2023,7,20,20,2.03,133.6,92.69,21.1
2023,7,20,21,2.08,128.4,93.6,20.82
2023,7,20,22,2.29,128.3,95.38,20.41
2023,7,20,23,2.6,130,96.92,20.04
2023,7,21,0,2.86,131.9,97.98,19.74
2023,7,21,1,3.03,132.6,98.42,19.54
2023,7,21,2,3.09,132.9,98.52,19.41
2023,7,21,3,3.09,133.3,98.45,19.31
2023,7,21,4,2.98,134.6,98.86,19.18
2023,7,21,5,2.89,135.6,99.29,19.06
2023,7,21,6,3.48,134.8,95.2,20.09
2023,7,21,7,4.68,133.7,87.36,22.04
2023,7,21,8,4.67,130.7,79.42,23.75
2023,7,21,9,4.11,130.7,74.17,25.17
2023,7,21,10,3.65,130.9,70.52,26.29
2023,7,21,11,3.24,131.4,68,27.1
2023,7,21,12,2.82,133.7,66.95,27.55
